DATAFLOW,FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,RANGE,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT
SPC:DF_POP_COAST(2.0),A,2014,NR,COASTALPOPAF,5KM,10789,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2015,NR,COASTALPOPAF,5KM,11003,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2016,NR,COASTALPOPAF,5KM,11190,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2017,NR,COASTALPOPAF,5KM,11372,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2018,NR,COASTALPOPAF,5KM,11522,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2019,NR,COASTALPOPAF,5KM,11637,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2020,NR,COASTALPOPAF,5KM,11684,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2021,NR,COASTALPOPAF,5KM,11753,N,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries with additional manual exclusion of three Census Enumeration Areas not falling into coastal buffers.
SPC:DF_POP_COAST(2.0),A,2010,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,PN,COASTALPOPRF,5KM,100,PERCENT,,E,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,KI,COASTALPOPAF,5KM,108736,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,KI,COASTALPOPAF,5KM,110683,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,KI,COASTALPOPAF,5KM,112323,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,KI,COASTALPOPAF,5KM,113875,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,KI,COASTALPOPAF,5KM,115359,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,KI,COASTALPOPAF,5KM,116849,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,KI,COASTALPOPAF,5KM,118514,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,KI,COASTALPOPAF,5KM,120303,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,KI,COASTALPOPAF,5KM,122119,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,KI,COASTALPOPAF,5KM,123960,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,KI,COASTALPOPAF,5KM,126132,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,KI,COASTALPOPAF,5KM,128411,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,MELXPNG,COASTALPOPAF,5KM,1644000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MELXPNG,COASTALPOPAF,5KM,1673000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MELXPNG,COASTALPOPAF,5KM,1703000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MELXPNG,COASTALPOPAF,5KM,1734000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MELXPNG,COASTALPOPAF,5KM,1764000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MELXPNG,COASTALPOPAF,5KM,1793000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MELXPNG,COASTALPOPAF,5KM,1820000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MELXPNG,COASTALPOPAF,5KM,1847000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MELXPNG,COASTALPOPAF,5KM,1874000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MELXPNG,COASTALPOPAF,5KM,1896000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MELXPNG,COASTALPOPAF,5KM,1918000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MELXPNG,COASTALPOPAF,5KM,1943000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,FJ,COASTALPOPRF,1KM,27,PERCENT,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,MH,COASTALPOPRF,1KM,100,PERCENT,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,MH,COASTALPOPAF,1KM,52090,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,MH,COASTALPOPAF,1KM,51947,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,MH,COASTALPOPAF,1KM,51459,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,MH,COASTALPOPAF,1KM,50726,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,MH,COASTALPOPAF,1KM,49834,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,MH,COASTALPOPAF,1KM,48843,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,MH,COASTALPOPAF,1KM,47753,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,MH,COASTALPOPAF,1KM,46574,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,MH,COASTALPOPAF,1KM,45325,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,MH,COASTALPOPAF,1KM,44049,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,MH,COASTALPOPAF,1KM,42745,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,MH,COASTALPOPAF,1KM,41418,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,FJ,COASTALPOPAF,10KM,830312,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,FJ,COASTALPOPAF,10KM,832666,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,FJ,COASTALPOPAF,10KM,834420,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,FJ,COASTALPOPAF,10KM,835724,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,FJ,COASTALPOPAF,10KM,836852,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,FJ,COASTALPOPAF,10KM,837758,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,FJ,COASTALPOPAF,10KM,838289,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,FJ,COASTALPOPAF,10KM,837926,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,FJ,COASTALPOPAF,10KM,836477,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,FJ,COASTALPOPAF,10KM,834392,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,FJ,COASTALPOPAF,10KM,834459,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,FJ,COASTALPOPAF,10KM,836052,N,,E,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,MH,COASTALPOPAF,10KM,52090,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,MH,COASTALPOPAF,10KM,51947,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,MH,COASTALPOPAF,10KM,51459,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,MH,COASTALPOPAF,10KM,50726,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,MH,COASTALPOPAF,10KM,49834,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,MH,COASTALPOPAF,10KM,48843,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,MH,COASTALPOPAF,10KM,47753,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,MH,COASTALPOPAF,10KM,46574,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,MH,COASTALPOPAF,10KM,45325,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,MH,COASTALPOPAF,10KM,44049,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,MH,COASTALPOPAF,10KM,42745,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,MH,COASTALPOPAF,10KM,41418,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,VU,COASTALPOPRF,10KM,99,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,VU,COASTALPOPRF,10KM,99,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,VU,COASTALPOPRF,10KM,99,PERCENT,,E,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
